platform,title,clean_item_label,clip_id,sales_count,gross_amount,net_amount,avg_gross_per_sale,avg_net_per_sale,filename,format,clip_length,size,resolution,date_added,source_file,imported_at,row_hash,period_start,period_end
Clips4Sale,Chair Breaking Under Huge SSBBW,Chair Breaking Under Huge SSBBW,27682807,15,374.75,224.85,24.98,14.99,lady sublime bbw furniture crush plastic chair breaking obese fat heavy watermark-4k HDR.mov,mov,00:24:05,4615,1920x1080,2023-09-01 22:07:03,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,b19a6d539475cf51bfcf9bf07470fbf3150beab217766fcba15c55cfd6dfe62c,2025-04-17,2026-07-04
Clips4Sale,SSBBW Giantess Rubs Pussy on You,SSBBW Giantess Rubs Pussy on You,29317905,24,359.6,215.76,14.98,8.99,lady sublime ssbbw giantess masturbation growth fat pussy close up watermark-4k clips4sale.mov,mov,00:11:37,5472,3840x2160,2024-06-21 21:30:29,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,3b6a906f64702c561ebfdbf65eaea14d21b959af3a7005c83fabc4d7d69cada6,2025-04-17,2026-07-04
Clips4Sale,Horny SSBBW Squirts on First Date,Horny SSBBW Squirts on First Date,28923215,13,350.78,210.47,26.98,16.19,lady sublime ssbbw seduction blow job tit fuck squirting orgasm fat pussy final clips4sale.mov,mov,00:26:01,5717,3840x2160,2024-04-11 22:13:29,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,0b050ce075dc89203267533ddcf392cb7ba7a70553cb4a2b77201e8503863246,2025-04-17,2026-07-04
Clips4Sale,Dominant Boss Makes You Worship Belly,Dominant Boss Makes You Worship Belly,29465941,20,319.67,191.8,15.98,9.59,lady sublime ssbbw boss domination fat worship belly plopping pov watermark-4k clips4sale.mov,mov,00:11:17,5535,3840x2160,2024-07-21 11:25:04,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,73b1649b3b2cb2803779d53c7b6fc5373af71fe6aeaa142b94ef3454fc6e9ef3,2025-04-17,2026-07-04
Clips4Sale,Submissive SSBBW Gaining and Titty Fucking,Submissive SSBBW Gaining and Titty Fucking,30601241,13,311.78,187.07,23.98,14.39,lady sublime ssbbw weight gain food stuffing over eating big tits titty fucking -4k clips4sale.mov,mov,00:15:51,5896,3840x2160,2025-02-19 10:00:06,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,4ae0a80f698b1eb9a6c4d2e4b518981a01bb962c4695ffbb4bdf1b4fab58d437,2025-04-17,2026-07-04
Clips4Sale,SSBBW Jiggles Fat for Your Cum Part 2,SSBBW Jiggles Fat for Your Cum Part 2,30215799,17,305.72,183.43,17.98,10.79,lady sublime ssbbw jiggle tease catwalk heels fat worship big belly watermark-4k clips4sale.mov,mov,00:18:01,5849,3840x2160,2024-12-17 05:17:48,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,fb43b6de744b59a69896135092adef40a1d184a5cde9927e233f5f4c678b3e6e,2025-04-17,2026-07-04
Clips4Sale,Stuffed SSBBW Wife Wants to Fuck,Stuffed SSBBW Wife Wants to Fuck,29475599,15,299.75,179.85,19.98,11.99,lady sublime ssbbw lingerie pov fucking sex tight dress hotwife watermark-4k clips4sale.mov,mov,00:14:56,5689,3840x2160,2024-07-28 10:00:09,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,1d5b764508f11834bead3ad2282af573ad2ba38bc1d3f41ce851641c4cdd08ee,2025-04-17,2026-07-04
Clips4Sale,Fat Friend Wants to be Friends with Benefits,Fat Friend Wants to be Friends with Benefits,28285473,17,288.72,173.23,16.98,10.19,lady sublime pov solos friends with benefits tease seduction fat watermark-4k clips4sale.mov,mov,00:15:20,5461,3840x2160,2023-11-21 10:00:06,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,1911171526dc2dfe22a8e661f540ff082717f41e737aa7982b2a3cf5639bc8bd,2025-04-17,2026-07-04
Clips4Sale,SSBBW Slut Seduces You Into Impregnation POV,SSBBW Slut Seduces You Into Impregnation POV,28798697,15,254.75,152.85,16.98,10.19,lady sublime ssbbw workout bodystocking creampie begging impregnation masturbation  clips4sale.mov,mov,00:15:02,5493,3840x2160,2024-03-17 10:00:11,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,f13ca283b6fafc0132ab42d99cc0dda46c50af87811e2ec7bc749cd9d8dcb4aa,2025-04-17,2026-07-04
Clips4Sale,Bloated SSBBW Chugs Soda and Burps,Bloated SSBBW Chugs Soda and Burps,29983307,10,249.83,149.9,24.98,14.99,lady sublime ssbbw soda chugging belching burping bloating belly fat watermark-4k clips4sale.mov,mov,00:13:37,5709,3840x2160,2024-10-30 01:48:40,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,09089bc86256e46cfd9e10d6cbf2c1a89a1769089fab29e8994b80ae7b70d934,2025-04-17,2026-07-04
Clips4Sale,Growing SSBBW Begs to be Impregnated,Growing SSBBW Begs to be Impregnated,29434323,16,239.73,143.84,14.98,8.99,lady sublime ssbbw breeding fantasy weight gain fat chat watermark-4k clips4sale.mov,mov,00:11:12,5061,3840x2160,2024-07-14 10:00:09,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,38e8824f04d2db0984e20c366a4f1bb74cd013d56bed7c5bbf68879bfa5eacc3,2025-04-17,2026-07-04
Clips4Sale,Horny SSBBW Jiggles for Your Cum,Horny SSBBW Jiggles for Your Cum,29284585,13,233.78,140.27,17.98,10.79,lady sublime ssbbw leather pants catwalk heels fat jiggle bouncing tease watermark-4k clips4sale.mov,mov,00:17:18,5501,3840x2160,2024-06-14 17:58:07,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,b26de6444603514c0f82d5ffb0f113eb3b8b583b0f8b693daeaa5c135ef25aa0,2025-04-17,2026-07-04
Clips4Sale,SSBBW Car Struggles and Topless Driving,SSBBW Car Struggles and Topless Driving,27990241,11,230.82,138.49,20.98,12.59,car driving.mov,mov,00:24:36,4513,3840x2160,2023-09-07 23:05:08,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,c705bce2d763cf88626bc2f97c77bfd54156f37889e2619b5c7e34a6dd69e5b8,2025-04-17,2026-07-04
Clips4Sale,Old Fling Grows Into Massive SSBBW,Old Fling Grows Into Massive SSBBW,29100737,11,230.82,138.49,20.98,12.59,lady sublime ssbbw weight gain embarrassment video call fat tease watermark-4k clips4sale.mov,mov,00:19:02,5640,3840x2160,2024-05-12 08:00:06,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,f333485b1bfc9989d75970378f7205006e052efa54accb03ab765e05ff4d23fa,2025-04-17,2026-07-04
Clips4Sale,SSBBW Gets Stuck in the Doorway,SSBBW Gets Stuck in the Doorway,28407177,13,220.78,132.47,16.98,10.19,lady sublime bbw obese gaining stuck too big growing big belly fat ass wide -4k clips4sale.mov,mov,00:14:38,5675,3840x2160,2023-12-18 01:10:03,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,de1b4b2b82180fd64a2b31c21efb86ee157e07512e0510834f45459e890f1950,2025-04-17,2026-07-04
Clips4Sale,SSBBW Jiggles Fat for Your Cum,SSBBW Jiggles Fat for Your Cum,30060709,13,220.78,132.47,16.98,10.19,lady sublime ssbbw catwalk fat jiggle tight clothes lingerie walk heels watermark-4k clips4sale.mov,mov,00:15:47,5575,3840x2160,2024-11-14 10:00:06,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,8fab2d5ca14b0a57470537d60d783bde4ccf3df27624bb921cea0a327e5cfa6f,2025-04-17,2026-07-04
Clips4Sale,SSBBW Loves Being Bigger Than You,SSBBW Loves Being Bigger Than You,27949821,12,215.8,129.48,17.98,10.79,lady sublime bbw bigger than you size compare tease obese goddess fat ssbbw watermark-4k HDR.mov,mov,00:16:53,4785,3840x2160,2023-09-03 12:05:04,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,a3a21f4729bdd0d3c52fa30bb229540522f1cd19ea349a818cd53c853630c8f5,2025-04-17,2026-07-04
Clips4Sale,SSBBW Stuffing & Crushing You POV,SSBBW Stuffing & Crushing You POV,28871581,8,199.87,119.92,24.98,14.99,lady sublime ssbbw fat chat food stuffing over eating weight gain taco milkshake-4k clips4sale.mov,mov,00:47:45,5522,3840x2160,2024-04-08 22:49:44,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,ba93aed8e4790a4019a0b92e18985af39051b460a1ed3208c5258baa096b728f,2025-04-17,2026-07-04
Clips4Sale,Horny SSBBW Jiggles and Bounces POV Solo,Horny SSBBW Jiggles and Bounces POV Solo,28454685,11,186.82,112.09,16.98,10.19,lady sublime ssbbw blue lingerie morning sex pov fucking jiggle fat ass watermark-4k clips4sale.mov,mov,00:15:05,5278,3840x2160,2024-01-12 07:15:05,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,1210414c9889eff0836e7d2b42bb5b6f607c7237afe9771481ab41b185c63f27,2025-04-17,2026-07-04
Clips4Sale,SSBBW Loves Being Bigger Than You Part 2,SSBBW Loves Being Bigger Than You Part 2,28378185,11,186.82,112.09,16.98,10.19,lady sublime ssbbw bigger than you bounce jiggle tease fat watermark-4k clips4sale.mov,mov,00:13:47,5485,3840x2160,2023-12-14 10:15:04,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,c44a135bf09f7b766ae20366a53dcbc26bdf04377303970de2010fcbd594233d,2025-04-17,2026-07-04
Clips4Sale,SSBBW Turns Feeder Boyfriend Into Cuckold,SSBBW Turns Feeder Boyfriend Into Cuckold,28959823,11,175.82,105.49,15.98,9.59,lady sublime ssbbw cuckold feeder feedee weight gain gfe watermark-4k clips4sale.mov,mov,00:12:14,5528,3840x2160,2024-04-21 19:08:44,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,f1de524d6d4eef8c47966c55f45b0f309c5eb01f321f75bdf017adb6964d39a3,2025-04-17,2026-07-04
Clips4Sale,Horny SSBBW Succubus Grows for Your Cum POV,Horny SSBBW Succubus Grows for Your Cum POV,28771123,9,170.85,102.51,18.98,11.39,lady sublime ssbbw succubus rapid growth weight gain joi obese watermark-4k clips4sale.mov,mov,00:18:18,5594,3840x2160,2024-03-10 10:15:03,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,9087aa5d2cac6b267663e8c69e8ebca6897da52b88ca3c8a999c10c7260fe5a3,2025-04-17,2026-07-04
Clips4Sale,SSBBW Giantess GFE,SSBBW Giantess GFE,27012947,13,161.4,96.84,12.42,7.45,lady sublime bbw giantess girlfriend ken doll ssbbw makeout wm.mp4,mp4,00:15:39,850,1920x1080,2022-12-29 22:24:42,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,475e08241888c62f59a1ff43e861c24d0dbcbaefb3ae53e756aa8db12704156d,2025-04-17,2026-07-04
Clips4Sale,Fat Witch Needs Your Cum for Her Potion,Fat Witch Needs Your Cum for Her Potion,28153391,10,159.83,95.9,15.98,9.59,lady sublime bbw halloween witch pov cum begging riding bouncing blow job  watermark-4k HDR.mov,mov,00:12:41,4575,3840x2160,2023-10-21 10:20:04,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,9503f671e065d6797583e350473bea8bf0e194fe5e5d6ed9731015e7c018d6b3,2025-04-17,2026-07-04
Clips4Sale,Unaware Horny SSBBW Plays With Herself,Unaware Horny SSBBW Plays With Herself,29475607,10,149.83,89.9,14.98,8.99,lady sublime ssbbw voyeur watching masturbation cum fat pussy watermark-4k clips4sale.mov,mov,00:11:26,5599,3840x2160,2024-07-24 10:00:08,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,d1502f841a0517d63557904f86039a1ed3899e1f1eaaaf1c3b6494511c7a9bc0,2025-04-17,2026-07-04
Clips4Sale,SSBBW Oiled Up Jiggling and Bouncing,SSBBW Oiled Up Jiggling and Bouncing,29285041,7,146.88,88.13,20.98,12.59,lady sublime ssbbw oil play rubbing fat jiggle bikini watermark-4k clips4sale.mov,mov,00:19:48,5621,3840x2160,2024-06-14 20:48:07,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,d1f766bdafc759bac2de7835b678189f2c84ca38b9ce9e9195798f8722438bc2,2025-04-17,2026-07-04
Clips4Sale,SSBBW Mrs Claus Lets You Eat Ass and Pussy,SSBBW Mrs Claus Lets You Eat Ass and Pussy,28442905,10,139.83,83.9,13.98,8.39,lady sublime ssbbw christmas ass shaking licking fat hairy pussy eating domme-4k clips4sale.mov,mov,00:10:42,5457,3840x2160,2023-12-27 21:46:24,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,dec4729382f8141ad9e4a91a676e9c97f16334a319b22cbd16022db04a2e6525,2025-04-17,2026-07-04
Clips4Sale,Cover You In Squirt POV,Cover You In Squirt POV,24023235,14,139.77,83.86,9.98,5.99,lady sublime bbw squirting masturbation pov WM.mp4,mp4,00:08:51,480,1920x1080,2020-11-11 15:15:02,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,c42b3e4119665d15ffd921ca530110c9bd88bac0fcfc1d80921b0be54b447b29,2025-04-17,2026-07-04
Clips4Sale,Unaware SSBBW Smokes and Outgrows Clothes,Unaware SSBBW Smokes and Outgrows Clothes,29016135,8,135.87,81.52,16.98,10.19,lady sublime ssbbw tight clothes try on cigarette smoking voyeur watermark-4k clips4sale.mov,mov,00:15:02,5601,3840x2160,2024-05-01 10:00:06,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,c8254a931bdc5e7ca70bf926cf428cee845ae32eb6e450a8d6f9caca148bb68e,2025-04-17,2026-07-04
Clips4Sale,SSBBW Ass Worship in Thong and Tights,SSBBW Ass Worship in Thong and Tights,27598381,6,131.9,79.14,21.98,13.19,lady sublime bbw nude tights ass worship watermark -4k HDR.mov,mov,00:20:59,4474,3840x2160,2023-08-31 22:28:44,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,752daf4b278c2e862fcd555b7fe31461b59c868d5b3a9931c2db64c1443796d9,2025-04-17,2026-07-04
Clips4Sale,SSBBW Jiggles Thighs and Asss,SSBBW Jiggles Thighs and Asss,28692105,8,127.87,76.72,15.98,9.59,lady sublime  thigh jiggling bouncing fat jumping obese big ass spreading ssbbw watermark-4k.mov,mov,00:12:55,5640,3840x2160,2024-02-25 10:30:02,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,8e32c9c85f09f08344cffab62dc3a9bd7517f00f6bfe8a679062e11e2ce7afca,2025-04-17,2026-07-04
Clips4Sale,Fat Party Girl Gets the Wrong Room POV Solo,Fat Party Girl Gets the Wrong Room POV Solo,25867347,15,123.43,74.06,8.23,4.94,lady sublime bbw fat party girl hotel hookup pov solo WM.mp4,mp4,00:11:45,637,1920x1080,2022-01-27 22:45:44,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,2abe8f60dc490743279d4f014abaaf3331d8f650f838525173ed732b47c74f97,2025-04-17,2026-07-04
Clips4Sale,Feedee BBW Wife Wants to Stop Gaining POV,Feedee BBW Wife Wants to Stop Gaining POV,26786437,8,116.92,70.15,14.61,8.77,lady sublime bbw fat gaining wife POV solo fucking wm.mp4,mp4,00:16:53,913,1920x1080,2022-11-01 22:03:41,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,110f8d6fea4b3072b9cb9e85c6fb26aec60e18ce13234d82fca08fdf32a5e7a1,2025-04-17,2026-07-04
Clips4Sale,Fat Girl Walks in Sexy Black Bodystocking,Fat Girl Walks in Sexy Black Bodystocking,27963883,6,113.9,68.34,18.98,11.39,lady subime bbw catwalk walking bodystocking black lingerie heels jiggle fat watermark-4k HDR.mov,mov,00:17:45,4570,3840x2160,2023-09-01 22:13:33,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,707dc959cba5034f73cd6c8c0a3c4a0076441c3e277b4b340e944a12494fdc0a,2025-04-17,2026-07-04
Clips4Sale,SSBBW No Hands Cake Stuffing,SSBBW No Hands Cake Stuffing,27040951,10,104.92,62.95,10.49,6.29,lady sublime bbw face stuffing overeating no hands cake wm.mp4,mp4,00:12:29,678,1920x1080,2023-01-06 20:18:34,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,9131244703e1eabee61aa8b3c09386321886ccfc2b8025de949a6bca9772c53f,2025-04-17,2026-07-04
Clips4Sale,Growing SSBBW Cums While Stuffing Pizza,Growing SSBBW Cums While Stuffing Pizza,29037291,4,99.93,59.96,24.98,14.99,lady sublime ssbbw food eating face stuffing pizza masturbation burping vibrator-4k clips4sale.mov,mov,00:29:37,5630,3840x2160,2024-05-05 10:00:08,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,c9e819f54386b3cafbd1c3901c9d152e01b95fe0ce8b4dded2ce75b5c2f7aa91,2025-04-17,2026-07-04
Clips4Sale,SSBBW Hanging Belly and Fat Clapping,SSBBW Hanging Belly and Fat Clapping,28766245,7,97.88,58.73,13.98,8.39,lady sublime ssbbw drooping sagging belly jiggle fat clapping obese belly hang fat 4k clips4sale.mov,mov,00:10:59,5495,3840x2160,2024-03-12 10:10:03,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,0d72ab074cc26df105c3fdab255b4cc07e8cc00d990426b247f05ff5ae1fae10,2025-04-17,2026-07-04
Clips4Sale,400lb SSBBW Sits On Your Chest,400lb SSBBW Sits On Your Chest,24019181,8,95.87,57.52,11.98,7.19,bbw lady sublime chest sitting heavy cum big belly WM2.mp4,mp4,00:10:51,583,1920x1080,2020-10-25 00:00:03,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,2924b48948e29f5ee2c72ab40389f5276867306c7da6e420b384674f38511b72,2025-04-17,2026-07-04
Clips4Sale,BBW Spread and Begging for Anal,BBW Spread and Begging for Anal,25616717,9,90.93,54.56,10.1,6.06,lady sublime bbw white fishnet ass worship beg for anal hairy fat ass WM.mp4,mp4,00:10:39,579,1920x1080,2021-11-07 04:21:29,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,3fb95a71a979436b45b007eae61b4747152d72b728e8e573866c1fe90076c4a1,2025-04-17,2026-07-04
Clips4Sale,Gaining SSBBW Mistress Teases You POV,Gaining SSBBW Mistress Teases You POV,29395095,7,90.88,54.53,12.98,7.79,lady sublime ssbbw fat tease jiggle seduction mistress watermark-4k clips4sale.mov,mov,00:09:40,5742,3840x2160,2024-07-07 10:00:09,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,944eea11498729dbc705daa26b9dbc89936730359026e24d84fbb5aae63e23f3,2025-04-17,2026-07-04
Clips4Sale,Naked Fatty Tells You How to Stroke,Naked Fatty Tells You How to Stroke,28106135,5,89.92,53.95,17.98,10.79,lady sublime bbw naked joi jiggle cum countdown fat pussy watermark-4k HDR.mov,mov,00:17:37,4276,3840x2160,2023-10-12 09:35:02,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,701ab870d95ad2992d1954704bd4123986348ae2b17b900eeb06cb0ecad21a33,2025-04-17,2026-07-04
Clips4Sale,65-Inch Ass Worship,65-Inch Ass Worship,24019215,9,89.85,53.91,9.98,5.99,lady sublime bbw ass worship twerk butthole WM2.mp4,mp4,00:09:44,526,1920x1080,2020-10-27 00:00:02,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,ff88921c30322f81e9edbdc5f3c04deaf52eb1356037bf2c36db853109082914,2025-04-17,2026-07-04
Clips4Sale,BBW Morning Sex POV Solo,BBW Morning Sex POV Solo,26444891,10,84.45,50.67,8.45,5.07,lady sublime bbw morning sex pov black lace wm.mp4,mp4,00:10:44,584,1920x1080,2022-08-11 23:35:01,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,6f1af741ca9241c734061d012355a393bbe6d995a5ceb7753887fb0f3fac0280,2025-04-17,2026-07-04
Clips4Sale,Fat Ass SSBBW Masturbates for You,Fat Ass SSBBW Masturbates for You,29270847,6,83.9,50.34,13.98,8.39,lady sublime ssbbw pleather skirt heels masturbation watermark-4k clips4sale.mov,mov,00:10:02,5531,3840x2160,2024-06-11 19:29:23,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,67e8786459f490e1affce895d9bac9863b23826fe8b80f08354c2b5931922ec4,2025-04-17,2026-07-04
Clips4Sale,Denim Shorts BBW Ass Worship,Denim Shorts BBW Ass Worship,26444807,11,82.43,49.46,7.49,4.5,lady sublime bbw jean short cut offs fat pussy ass boucing wm.mp4,mp4,00:07:29,407,1920x1080,2022-08-01 23:00:04,2026-07-04_17-47-56_title_summary_history_2025-04-17_to_2026-07-04_Sales_Summary_by_Title_17-04-2025_to_17-04-2025.csv,2026-07-04T17:49:47,608846b867c8f5855886442e8156aaffc327b32c651f28a53be1d7826bb87064,2025-04-17,2026-07-04
